time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,-11.16950661403596,3.847179967808888,25.88602909368847,0.11526089775460502,0.5652491062670046,0.0,-9.471170122961352,2.2304416857531955,3.4565517145411766,0.012484702227012319,0.10743745979812017,0.0,449.4301640834093,451.1690209986757,453.0346495358949,450.92345733018846
4.319999999999996,-11.750259510595018,3.98284369685658,26.09250225296122,0.12702926886572197,0.5718756798733056,0.0,-9.887404146551951,2.292321951138011,3.423409241053651,0.04766805358195525,0.11104101233811395,0.0,497.7783042263134,498.05101753504096,497.9573845578504,500.5253637186778
4.379999999999995,-12.35271630817068,4.121675476437208,26.291409981272672,0.1304958649956136,0.5785392997698384,0.0,-10.19537391754084,2.33542194386118,3.205857009533367,0.05508300254720831,0.10858299972355866,0.0,438.1500342748284,437.9564878950649,437.41606166366296,438.0349796238081
4.439999999999993,-12.97329702328195,4.26298833361514,26.476238613658353,0.13384433061966838,0.588573535110724,0.0,-10.49168047012466,2.3749869403604804,2.9540074793913442,0.05130218727306956,0.08679711222269407,0.0,427.8398043846382,425.9895589901836,427.928490991454,427.6084461450912
4.499999999999992,-13.612048029770886,4.406707286422911,26.646016272248485,0.1369611650196525,0.5944948120926465,0.0,-10.80103033088042,2.415628729214021,2.704338820385667,0.05256868921852956,0.09492689362841618,0.0,430.04293118406633,430.7382523330486,431.366587250184,431.47537316769325
4.559999999999991,-14.270316338775807,4.5530147104447165,26.801718508138432,0.14166603120789478,0.6003539048497419,0.0,-11.142123618763039,2.4613080714920748,2.4844392933175072,0.0650625246799898,0.09831528750430277,0.0,445.1794834326416,445.46459686444683,444.44769759916574,445.473096147816
4.6199999999999894,-14.948644307332385,4.701951356512219,26.94311188521253,0.1488374480151755,0.6068545480576724,0.0,-11.46981770829485,2.503390400131268,2.227458093771515,0.04402382240398385,0.10569652091186447,0.0,434.2523645585123,434.880353705771,434.6517824846951,432.88677632356774
4.679999999999988,-15.649117754586307,4.85391289402572,27.072056227668412,0.15152875100058782,0.6169460588125864,0.0,-11.879935572380422,2.561738034447045,2.0682475031015697,0.040098640871596244,0.12574215841496708,0.0,474.41268206094054,475.96021719067625,475.02472627124916,474.72439918361783
4.739999999999987,-16.37360988259852,5.009179078100053,27.189955129915884,0.1585762938191433,0.6245314221353588,0.0,-12.270554626582165,2.6138407529719894,1.8596509831712305,0.015267255802311148,0.1220230148774481,0.0,463.44380588556993,463.16466711962835,463.1125952330859,461.1549478957357
4.799999999999986,-17.12262873374295,5.16777524940682,27.296193991844333,0.1646885596996528,0.6318836149191132,0.0,-12.697350453478421,2.6725960811344995,1.6791945594003372,0.03906692679790537,0.12308923061250888,0.0,478.1449389863462,478.2385795556349,477.9390969828127,479.7502954483186
4.859999999999984,-17.894836010520805,5.32929820469468,27.38768409675702,0.16708662798637164,0.6393381268380596,0.0,-13.044152156207954,2.7112840320890674,1.3690417531550436,0.03505127636327737,0.1250094646732028,0.0,433.950178146448,434.1256882274019,435.1195733286576,434.78383241325787
4.919999999999983,-18.687811924388708,5.493028540526473,27.459871590093712,0.16926692641510144,0.6475586831287528,0.0,-13.389722342376485,2.7461396053747023,1.0357110124691433,0.030578951656239278,0.11443634790254477,0.0,430.244733398139,429.36213621968204,428.6363979891313,428.256485104493
4.979999999999982,-19.503260785134067,5.6591266268717275,27.51364860437156,0.17390107273469013,0.6563630213215728,0.0,-13.792916130159279,2.790205021323915,0.7545613904910854,0.011011239643638152,0.09793792036368203,0.0,455.02415577359136,453.7111231040892,455.87937849717173,454.31258625629465
5.0399999999999805,-20.343833655185,5.827975488591932,27.55101465238117,0.17853672614878846,0.6634622174270053,0.0,-14.22713800529654,2.837792832889921,0.4884819852880243,-0.01206192663019248,0.08456392331991994,0.0,467.42843917644734,466.39156484462546,467.3501286764706,465.54749353515496
